cd_choc_s2_gse,maturite,intraperiod,pzc,scenario,period
CENTRAL,32,End,0.41932113190507186,1,1
CENTRAL,32,Mid,0.4259420828317772,1,1
CENTRAL,33,Beg,0.41932113190507186,1,1
CENTRAL,33,End,0.4064182188172112,1,1
CENTRAL,33,Mid,0.4128192674055757,1,1
CENTRAL,34,Beg,0.4064182188172112,1,1
CENTRAL,34,End,0.393686477908165,1,1
CENTRAL,34,Mid,0.40000169640122496,1,1
CENTRAL,35,Beg,0.393686477908165,1,1
CENTRAL,35,End,0.3812573462966372,1,1
CENTRAL,35,Mid,0.38742207195787987,1,1
CENTRAL,36,Beg,0.3812573462966372,1,1
CENTRAL,36,End,0.36926032159249456,1,1
CENTRAL,36,Mid,0.37521088777245964,1,1
CENTRAL,37,Beg,0.36926032159249456,1,1
CENTRAL,37,End,0.35742540427862224,1,1
CENTRAL,37,Mid,0.3632946734116142,1,1
CENTRAL,38,Beg,0.35742540427862224,1,1
CENTRAL,38,End,0.3460137357101364,1,1
CENTRAL,38,Mid,0.3516732849850154,1,1
CENTRAL,39,Beg,0.3460137357101364,1,1
CENTRAL,39,End,0.33488842804727775,1,1
CENTRAL,39,Mid,0.34040563455197653,1,1
CENTRAL,40,Beg,0.33488842804727775,1,1
CENTRAL,40,End,0.32404538410919675,1,1
CENTRAL,40,Mid,0.3294222963011235,1,1
CENTRAL,41,Beg,0.32404538410919675,1,1
CENTRAL,41,End,0.31348044367344,1,1
CENTRAL,41,Mid,0.3187191409076042,1,1
CENTRAL,42,Beg,0.31348044367344,1,1
CENTRAL,42,End,0.30331612725575474,1,1
CENTRAL,42,Mid,0.30835640766075156,1,1
CENTRAL,43,Beg,0.30331612725575474,1,1
CENTRAL,43,End,0.2934187768371234,1,1
CENTRAL,43,Mid,0.2983264102528585,1,1
CENTRAL,44,Beg,0.2934187768371234,1,1
CENTRAL,44,End,0.28378384441670623,1,1
CENTRAL,44,Mid,0.28856110014152375,1,1
CENTRAL,45,Beg,0.28378384441670623,1,1
CENTRAL,45,End,0.27452943740348834,1,1
CENTRAL,45,Mid,0.2791182888166188,1,1
CENTRAL,46,Beg,0.27452943740348834,1,1
CENTRAL,46,End,0.2654041193860138,1,1
CENTRAL,46,Mid,0.26992821930952426,1,1
CENTRAL,47,Beg,0.2654041193860138,1,1
CENTRAL,47,End,0.25676677060904407,1,1
CENTRAL,47,Mid,0.2610497244608467,1,1
CENTRAL,48,Beg,0.25676677060904407,1,1
CENTRAL,48,End,0.24824898990537603,1,1
CENTRAL,48,Mid,0.25247196170062247,1,1
CENTRAL,49,Beg,0.24824898990537603,1,1
CENTRAL,49,End,0.24008382272319836,1,1
CENTRAL,49,Mid,0.24413227251564953,1,1
CENTRAL,50,Beg,0.24008382272319836,1,1
CENTRAL,50,End,0.2321467160483545,1,1
CENTRAL,50,Mid,0.23608191591379002,1,1
CENTRAL,51,Beg,0.2321467160483545,1,1
CENTRAL,51,End,0.2244328585535528,1,1
CENTRAL,51,Mid,0.22825720379990666,1,1
CENTRAL,52,Beg,0.2244328585535528,1,1
CENTRAL,52,End,0.21704915545749004,1,1
CENTRAL,52,Mid,0.22071013208722196,1,1
CENTRAL,53,Beg,0.21704915545749004,1,1
CENTRAL,53,End,0.20987582943577018,1,1
CENTRAL,53,Mid,0.21343235820740528,1,1
CENTRAL,54,Beg,0.20987582943577018,1,1
CENTRAL,54,End,0.20290811874920128,1,1
CENTRAL,54,Mid,0.20636256860618005,1,1
CENTRAL,55,Beg,0.20290811874920128,1,1
CENTRAL,55,End,0.19614132497926567,1,1
CENTRAL,55,Mid,0.1994960331949448,1,1
CENTRAL,56,Beg,0.19614132497926567,1,1
CENTRAL,56,End,0.18967573415343442,1,1
CENTRAL,56,Mid,0.19288143978431305,1,1
CENTRAL,57,Beg,0.18967573415343442,1,1
CENTRAL,57,End,0.1832951769202067,1,1
CENTRAL,57,Mid,0.18645816487653163,1,1
CENTRAL,58,Beg,0.1832951769202067,1,1
CENTRAL,58,End,0.17720325706460804,1,1
CENTRAL,58,Mid,0.18022347892129426,1,1
CENTRAL,59,Beg,0.17720325706460804,1,1
CENTRAL,59,End,0.17139034915868473,1,1
CENTRAL,59,Mid,0.17427256841040512,1,1
CENTRAL,60,Beg,0.17139034915868473,1,1
CENTRAL,60,End,0.1656507631851959,1,1
CENTRAL,60,Mid,0.16849611906721568,1,1
CENTRAL,61,Beg,0.1656507631851959,1,1
CENTRAL,61,End,0.16017802248779153,1,1
CENTRAL,61,Mid,0.16289141067164387,1,1
CENTRAL,62,Beg,0.16017802248779153,1,1
CENTRAL,62,End,0.15477344233096066,1,1
CENTRAL,62,Mid,0.15745254499753733,1,1
CENTRAL,63,Beg,0.15477344233096066,1,1
CENTRAL,63,End,0.14962383132766202,1,1
CENTRAL,63,Mid,0.15217685576108242,1,1
CENTRAL,64,Beg,0.14962383132766202,1,1
CENTRAL,64,End,0.1446287485598358,1,1
CENTRAL,64,Mid,0.14710508991754062,1,1
CENTRAL,65,Beg,0.1446287485598358,1,1
CENTRAL,65,End,0.1398737125771343,1,1
CENTRAL,65,Mid,0.14223136084017865,1,1
CENTRAL,66,Beg,0.1398737125771343,1,1
CENTRAL,66,End,0.13517401853184188,1,1
CENTRAL,66,Mid,0.1375037883696994,1,1
CENTRAL,67,Beg,0.13517401853184188,1,1
CENTRAL,67,End,0.1307032446787574,1,1
CENTRAL,67,Mid,0.13291983606060542,1,1
CENTRAL,68,Beg,0.1307032446787574,1,1
CENTRAL,68,End,0.126368099130423,1,1
CENTRAL,68,Mid,0.12851739407657295,1,1
CENTRAL,69,Beg,0.126368099130423,1,1
CENTRAL,69,End,0.1221649099771724,1,1
CENTRAL,69,Mid,0.12424873220381175,1,1
CENTRAL,70,Beg,0.1221649099771724,1,1
CENTRAL,70,End,0.11809008948515548,1,1
CENTRAL,70,Mid,0.120110220843816,1,1
CENTRAL,71,Beg,0.11809008948515548,1,1
CENTRAL,71,End,0.11414013266838043,1,1
CENTRAL,71,Mid,0.11609831385793921,1,1
CENTRAL,72,Beg,0.11414013266838043,1,1
CENTRAL,72,End,0.11031161586871022,1,1
CENTRAL,72,Mid,0.11220954714336033,1,1
CENTRAL,73,Beg,0.11031161586871022,1,1
CENTRAL,73,End,0.1066777250245691,1,1
CENTRAL,73,Mid,0.1084794553114006,1,1
CENTRAL,74,Beg,0.1066777250245691,1,1
CENTRAL,74,End,0.10308055028128238,1,1
CENTRAL,74,Mid,0.1048637144024944,1,1
CENTRAL,75,Beg,0.10308055028128238,1,1
CENTRAL,75,End,0.09966845780709287,1,1
CENTRAL,75,Mid,0.10136014737776336,1,1
CENTRAL,76,Beg,0.09966845780709287,1,1
CENTRAL,76,End,0.09636184501455879,1,1
CENTRAL,76,Mid,0.0980012065438338,1,1
CENTRAL,77,Beg,0.09636184501455879,1,1
CENTRAL,77,End,0.09308728664775036,1,1
CENTRAL,77,Mid,0.09471041489074117,1,1
CENTRAL,78,Beg,0.09308728664775036,1,1
CENTRAL,78,End,0.08998420085873365,1,1
CENTRAL,78,Mid,0.09152259338057288,1,1
CENTRAL,79,Beg,0.08998420085873365,1,1
CENTRAL,79,End,0.08704531094989539,1,1
CENTRAL,79,Mid,0.08850255784058625,1,1
CENTRAL,80,Beg,0.08704531094989539,1,1
CENTRAL,80,End,0.0841314166940178,1,1
CENTRAL,80,Mid,0.08557596231878434,1,1
CENTRAL,81,Beg,0.0841314166940178,1,1
CENTRAL,81,End,0.08130876997759925,1,1
CENTRAL,81,Mid,0.08270805285982404,1,1
CENTRAL,82,Beg,0.08130876997759925,1,1
CENTRAL,82,End,0.0785747395820176,1,1
CENTRAL,82,Mid,0.07993006584961652,1,1
CENTRAL,83,Beg,0.0785747395820176,1,1
CENTRAL,83,End,0.07598861568253398,1,1
CENTRAL,83,Mid,0.07727085924495163,1,1
CENTRAL,84,Beg,0.07598861568253398,1,1
CENTRAL,84,End,0.07342281550431927,1,1
CENTRAL,84,Mid,0.07469469934130074,1,1
CENTRAL,85,Beg,0.07342281550431927,1,1
CENTRAL,85,End,0.07099732045695087,1,1
CENTRAL,85,Mid,0.07219988338779873,1,1
CENTRAL,86,Beg,0.07099732045695087,1,1
CENTRAL,86,End,0.06864796293204896,1,1
CENTRAL,86,Mid,0.06981275974349936,1,1
CENTRAL,87,Beg,0.06864796293204896,1,1
CENTRAL,87,End,0.06631590167661727,1,1
CENTRAL,87,Mid,0.06747185754151006,1,1
CENTRAL,88,Beg,0.06631590167661727,1,1
CENTRAL,88,End,0.06411338760498457,1,1
CENTRAL,88,Mid,0.06520534570544818,1,1
CENTRAL,89,Beg,0.06411338760498457,1,1
CENTRAL,89,End,0.06198042447218231,1,1
CENTRAL,89,Mid,0.0630378852604249,1,1
CENTRAL,90,Beg,0.06198042447218231,1,1
CENTRAL,90,End,0.059914942206180016,1,1
CENTRAL,90,Mid,0.060938932958867174,1,1
CENTRAL,91,Beg,0.059914942206180016,1,1
CENTRAL,91,End,0.0579149280845494,1,1
CENTRAL,91,Mid,0.058906447601776574,1,1
CENTRAL,92,Beg,0.0579149280845494,1,1
CENTRAL,92,End,0.05597842528405423,1,1
CENTRAL,92,Mid,0.05693844461005518,1,1
CENTRAL,93,Beg,0.05597842528405423,1,1
CENTRAL,93,End,0.05410353146260004,1,1
CENTRAL,93,Mid,0.05503299459036037,1,1
CENTRAL,94,Beg,0.05410353146260004,1,1
CENTRAL,94,End,0.052336558602726284,1,1
CENTRAL,94,Mid,0.05321271131042669,1,1
CENTRAL,95,Beg,0.052336558602726284,1,1
CENTRAL,95,End,0.050578257044312146,1,1
CENTRAL,95,Mid,0.05144989712160167,1,1
CENTRAL,96,Beg,0.050578257044312146,1,1
CENTRAL,96,End,0.04887618946685715,1,1
CENTRAL,96,Mid,0.04971994040826278,1,1
CENTRAL,97,Beg,0.04887618946685715,1,1
CENTRAL,97,End,0.04727352966262244,1,1
CENTRAL,97,Mid,0.04806818066618942,1,1
CENTRAL,98,Beg,0.04727352966262244,1,1
CENTRAL,98,End,0.04567781031791618,1,1
CENTRAL,98,Mid,0.04646882095542829,1,1
CENTRAL,99,Beg,0.04567781031791618,1,1
CENTRAL,99,End,0.044176177242325,1,1
CENTRAL,99,Mid,0.044920719547282044,1,1
CENTRAL,100,Beg,0.044176177242325,1,1
CENTRAL,100,End,0.04268046558196345,1,1
CENTRAL,100,Mid,0.04342188172262655,1,1
CENTRAL,101,Beg,0.04268046558196345,1,1
CENTRAL,101,End,0.04127377294632556,1,1
CENTRAL,101,Mid,0.04197122640182704,1,1
CENTRAL,102,Beg,0.04127377294632556,1,1
CENTRAL,102,End,0.03987208628688719,1,1
CENTRAL,102,Mid,0.04056687609739358,1,1
CENTRAL,103,Beg,0.03987208628688719,1,1
CENTRAL,103,End,0.03855459566895779,1,1
CENTRAL,103,Mid,0.03920780745296441,1,1
CENTRAL,104,Beg,0.03855459566895779,1,1
CENTRAL,104,End,0.03727919545515616,1,1
CENTRAL,104,Mid,0.03791153264690831,1,1
CENTRAL,105,Beg,0.03727919545515616,1,1
CENTRAL,105,End,0.03604459044269704,1,1
CENTRAL,105,Mid,0.03665669559868097,1,1
CENTRAL,106,Beg,0.03604459044269704,1,1
CENTRAL,106,End,0.03481341573737993,1,1
CENTRAL,106,Mid,0.03542365469802916,1,1
CENTRAL,107,Beg,0.03481341573737993,1,1
CENTRAL,107,End,0.033657540384850436,1,1
CENTRAL,107,Mid,0.03423059955822352,1,1
CENTRAL,108,Beg,0.033657540384850436,1,1
CENTRAL,108,End,0.0325387827627069,1,1
CENTRAL,108,Mid,0.03309343431724309,1,1
CENTRAL,109,Beg,0.0325387827627069,1,1
CENTRAL,109,End,0.03145599431060061,1,1
CENTRAL,109,Mid,0.03199280802707973,1,1
CENTRAL,110,Beg,0.03145599431060061,1,1
CENTRAL,110,End,0.03040806055594712,1,1
CENTRAL,110,Mid,0.030927589298945873,1,1
CENTRAL,111,Beg,0.03040806055594712,1,1
CENTRAL,111,End,0.029393900149509426,1,1
CENTRAL,111,Mid,0.02989668034618134,1,1
CENTRAL,112,Beg,0.029393900149509426,1,1
CENTRAL,112,End,0.028412463926786837,1,1
CENTRAL,112,Mid,0.028899016032825593,1,1
CENTRAL,113,Beg,0.028412463926786837,1,1
CENTRAL,113,End,0.027462733994543093,1,1
CENTRAL,113,Mid,0.027933562947660258,1,1
CENTRAL,114,Beg,0.027462733994543093,1,1
CENTRAL,114,End,0.02654372284186221,1,1
CENTRAL,114,Mid,0.026999318503083358,1,1
CENTRAL,115,Beg,0.02654372284186221,1,1
CENTRAL,115,End,0.025654472475109342,1,1
CENTRAL,115,Mid,0.026095310058197912,1,1
CENTRAL,116,Beg,0.025654472475109342,1,1
CENTRAL,116,End,0.024822168831791558,1,1
CENTRAL,116,Mid,0.025234889479997996,1,1
CENTRAL,117,Beg,0.024822168831791558,1,1
CENTRAL,117,End,0.023988967771563972,1,1
CENTRAL,117,Mid,0.024402012378616795,1,1
CENTRAL,118,Beg,0.023988967771563972,1,1
CENTRAL,118,End,0.02318283740333962,1,1
CENTRAL,118,Mid,0.023582458296838395,1,1
CENTRAL,119,Beg,0.02318283740333962,1,1
CENTRAL,119,End,0.022402929409174082,1,1
CENTRAL,119,Mid,0.022789547381450517,1,1
CENTRAL,120,Beg,0.022402929409174082,1,1
CENTRAL,120,End,0.021648420998288183,1,1
CENTRAL,120,Mid,0.022022444175084928,1,1
CENTRAL,121,Beg,0.021648420998288183,1,1
CENTRAL,121,End,0.020943246897103203,1,1
CENTRAL,121,Mid,0.0212929149225648,1,1
CENTRAL,122,Beg,0.020943246897103203,1,1
CENTRAL,122,End,0.020236528453105605,1,1
CENTRAL,122,Mid,0.020586855314341835,1,1
CENTRAL,123,Beg,0.020236528453105605,1,1
CENTRAL,123,End,0.01957639785250063,1,1
CENTRAL,123,Mid,0.019903726589547106,1,1
CENTRAL,124,Beg,0.01957639785250063,1,1
CENTRAL,124,End,0.018914521896305977,1,1
CENTRAL,124,Mid,0.01924261431905552,1,1
CENTRAL,125,Beg,0.018914521896305977,1,1
CENTRAL,125,End,0.018274316783117205,1,1
CENTRAL,125,Mid,0.018591663855994766,1,1
CENTRAL,126,Beg,0.018274316783117205,1,1
CENTRAL,126,End,0.017676826349335917,1,1
CENTRAL,126,Mid,0.01797308889500961,1,1
CENTRAL,127,Beg,0.017676826349335917,1,1
CENTRAL,127,End,0.017077357292441763,1,1
CENTRAL,127,Mid,0.0173745065933988,1,1
CENTRAL,128,Beg,0.017077357292441763,1,1
CENTRAL,128,End,0.016518202911089252,1,1
CENTRAL,128,Mid,0.016795453341357677,1,1
CENTRAL,129,Beg,0.016518202911089252,1,1
CENTRAL,129,End,0.015956945271582833,1,1
CENTRAL,129,Mid,0.016235148900984906,1,1
CENTRAL,130,Beg,0.015956945271582833,1,1
CENTRAL,130,End,0.015433729121999452,1,1
CENTRAL,130,Mid,0.01569315681869583,1,1
CENTRAL,131,Beg,0.015433729121999452,1,1
CENTRAL,131,End,0.01490831029415453,1,1
CENTRAL,131,Mid,0.015168744929844952,1,1
CENTRAL,132,Beg,0.01490831029415453,1,1
CENTRAL,132,End,0.014418780436179085,1,1
CENTRAL,132,Mid,0.01466150240616024,1,1
CENTRAL,133,Beg,0.014418780436179085,1,1
CENTRAL,133,End,0.01394505488290134,1,1
CENTRAL,133,Mid,0.014179939510696847,1,1
CENTRAL,134,Beg,0.01394505488290134,1,1
CENTRAL,134,End,0.013469012741484451,1,1
CENTRAL,134,Mid,0.013704967052076342,1,1
CENTRAL,135,Beg,0.013469012741484451,1,1
CENTRAL,135,End,0.013025861353669723,1,1
CENTRAL,135,Mid,0.013245583888277157,1,1
CENTRAL,136,Beg,0.013025861353669723,1,1
CENTRAL,136,End,0.012597046520999097,1,1
CENTRAL,136,Mid,0.01280965969291385,1,1
CENTRAL,137,Beg,0.012597046520999097,1,1
CENTRAL,137,End,0.012165844410228917,1,1
CENTRAL,137,Mid,0.012379568167060212,1,1
CENTRAL,138,Beg,0.012165844410228917,1,1
CENTRAL,138,End,0.01176477238837282,1,1
CENTRAL,138,Mid,0.011963627810940165,1,1
CENTRAL,139,Beg,0.01176477238837282,1,1
CENTRAL,139,End,0.011376702347604172,1,1
CENTRAL,139,Mid,0.011569110322312164,1,1
CENTRAL,140,Beg,0.011376702347604172,1,1
CENTRAL,140,End,0.010986210393179026,1,1
CENTRAL,140,Mid,0.011179751588087868,1,1
CENTRAL,141,Beg,0.010986210393179026,1,1
CENTRAL,141,End,0.010623307893055108,1,1
CENTRAL,141,Mid,0.010803235422067908,1,1
CENTRAL,142,Beg,0.010623307893055108,1,1
CENTRAL,142,End,0.010272194192335245,1,1
CENTRAL,142,Mid,0.010446275970049318,1,1
CENTRAL,143,Beg,0.010272194192335245,1,1
CENTRAL,143,End,0.009932493024263514,1,1
CENTRAL,143,Mid,0.010100915659446425,1,1
CENTRAL,144,Beg,0.009932493024263514,1,1
CENTRAL,144,End,0.009603839909798895,1,1
CENTRAL,144,Mid,0.009766784164207842,1,1
CENTRAL,145,Beg,0.009603839909798895,1,1
CENTRAL,145,End,0.0092727641785063,1,1
CENTRAL,145,Mid,0.009436850252689843,1,1
CENTRAL,146,Beg,0.0092727641785063,1,1
CENTRAL,146,End,0.008965506936102758,1,1
CENTRAL,146,Mid,0.00911784138704131,1,1
CENTRAL,147,Beg,0.008965506936102758,1,1
CENTRAL,147,End,0.008668263061627728,1,1
CENTRAL,147,Mid,0.008815632286057917,1,1
CENTRAL,148,Beg,0.008668263061627728,1,1
CENTRAL,148,End,0.008380711885650533,1,1
CENTRAL,148,Mid,0.008523274914522526,1,1
CENTRAL,149,Beg,0.008380711885650533,1,1
CENTRAL,149,End,0.008102542819683489,1,1
CENTRAL,149,Mid,0.008240453683682336,1,1
CENTRAL,0,Beg,1.0,1,2
CENTRAL,0,End,1.0,1,2
CENTRAL,0,Mid,1.0,1,2
CENTRAL,1,Beg,1.0,1,2
CENTRAL,1,End,0.9706924106719715,1,2
CENTRAL,1,Mid,0.985237235731563,1,2
CENTRAL,2,Beg,0.9706924106719715,1,2
CENTRAL,2,End,0.9424275828261262,1,2
CENTRAL,2,Mid,0.9564555934580818,1,2
CENTRAL,3,Beg,0.9424275828261262,1,2
CENTRAL,3,End,0.9145605324839619,1,2
CENTRAL,3,Mid,0.928389504452218,1,2
CENTRAL,4,Beg,0.9145605324839619,1,2
CENTRAL,4,End,0.8878791933765817,1,2
CENTRAL,4,Mid,0.9011211172067366,1,2
CENTRAL,5,Beg,0.8878791933765817,1,2
CENTRAL,5,End,0.8622105515256175,1,2
CENTRAL,5,Mid,0.8749507466191128,1,2
CENTRAL,6,Beg,0.8622105515256175,1,2
CENTRAL,6,End,0.8366832876142388,1,2
CENTRAL,6,Mid,0.8493510221728939,1,2
CENTRAL,7,Beg,0.8366832876142388,1,2
CENTRAL,7,End,0.8114944873894566,1,2
CENTRAL,7,Mid,0.8239926429221576,1,2
CENTRAL,8,Beg,0.8114944873894566,1,2
CENTRAL,8,End,0.7868808009710884,1,2
CENTRAL,8,Mid,0.7990928808471757,1,2
CENTRAL,9,Beg,0.7868808009710884,1,2
CENTRAL,9,End,0.7626289402175379,1,2
CENTRAL,9,Mid,0.77465997142108,1,2
CENTRAL,10,Beg,0.7626289402175379,1,2
CENTRAL,10,End,0.740990938057985,1,2
CENTRAL,10,Mid,0.7517320891128436,1,2
CENTRAL,11,Beg,0.740990938057985,1,2
CENTRAL,11,End,0.720085780461059,1,2
CENTRAL,11,Mid,0.7304635774260455,1,2
CENTRAL,12,Beg,0.720085780461059,1,2
CENTRAL,12,End,0.7003411611640049,1,2
CENTRAL,12,Mid,0.7101448525658599,1,2
CENTRAL,13,Beg,0.7003411611640049,1,2
CENTRAL,13,End,0.6826670619288286,1,2
CENTRAL,13,Mid,0.6914476428766356,1,2
CENTRAL,14,Beg,0.6826670619288286,1,2
CENTRAL,14,End,0.6676014477815421,1,2
CENTRAL,14,Mid,0.6750922299185924,1,2
CENTRAL,15,Beg,0.6676014477815421,1,2
CENTRAL,15,End,0.6545597992232083,1,2
CENTRAL,15,Mid,0.6610484623845738,1,2
CENTRAL,16,Beg,0.6545597992232083,1,2
CENTRAL,16,End,0.6423877343846337,1,2
CENTRAL,16,Mid,0.6484452069699161,1,2
CENTRAL,17,Beg,0.6423877343846337,1,2
CENTRAL,17,End,0.6305616609903116,1,2
CENTRAL,17,Mid,0.636447230171817,1,2
CENTRAL,18,Beg,0.6305616609903116,1,2
CENTRAL,18,End,0.6183780543148102,1,2
CENTRAL,18,Mid,0.6244401436876907,1,2
CENTRAL,19,Beg,0.6183780543148102,1,2
CENTRAL,19,End,0.6054407792877878,1,2
CENTRAL,19,Mid,0.6118752251062505,1,2
CENTRAL,20,Beg,0.6054407792877878,1,2
CENTRAL,20,End,0.5918524493483627,1,2
CENTRAL,20,Mid,0.598608058880649,1,2
CENTRAL,21,Beg,0.5918524493483627,1,2
CENTRAL,21,End,0.57775886309844,1,2
CENTRAL,21,Mid,0.5847631984466337,1,2
CENTRAL,22,Beg,0.57775886309844,1,2
CENTRAL,22,End,0.563342386651939,1,2
CENTRAL,22,Mid,0.5705050892386379,1,2
CENTRAL,23,Beg,0.563342386651939,1,2
CENTRAL,23,End,0.548815184596948,1,2
CENTRAL,23,Mid,0.5560313443697839,1,2
CENTRAL,24,Beg,0.548815184596948,1,2
CENTRAL,24,End,0.5340070178581782,1,2
CENTRAL,24,Mid,0.5413604714807886,1,2
CENTRAL,25,Beg,0.5340070178581782,1,2
CENTRAL,25,End,0.5192949480887307,1,2
CENTRAL,25,Mid,0.5265996074986009,1,2
CENTRAL,26,Beg,0.5192949480887307,1,2
CENTRAL,26,End,0.5045262747959826,1,2
CENTRAL,26,Mid,0.5118573489553319,1,2
CENTRAL,27,Beg,0.5045262747959826,1,2
CENTRAL,27,End,0.48996300430695083,1,2
CENTRAL,27,Mid,0.49719132067126226,1,2
CENTRAL,28,Beg,0.48996300430695083,1,2
CENTRAL,28,End,0.4755979308943735,1,2
CENTRAL,28,Mid,0.4827270357698819,1,2
CENTRAL,29,Beg,0.4755979308943735,1,2
CENTRAL,29,End,0.4612858342312901,1,2
CENTRAL,29,Mid,0.46838722048246206,1,2
CENTRAL,30,Beg,0.4612858342312901,1,2
CENTRAL,30,End,0.4474394414277178,1,2
CENTRAL,30,Mid,0.45430988984058807,1,2
CENTRAL,31,Beg,0.4474394414277178,1,2
CENTRAL,31,End,0.43363733087038486,1,2
CENTRAL,31,Mid,0.44048433014904337,1,2
CENTRAL,32,Beg,0.43363733087038486,1,2
CENTRAL,32,End,0.42029389462033884,1,2
CENTRAL,32,Mid,0.4269134837930076,1,2
CENTRAL,33,Beg,0.42029389462033884,1,2
CENTRAL,33,End,0.4071274746022274,1,2
CENTRAL,33,Mid,0.4136583033223354,1,2
CENTRAL,34,Beg,0.4071274746022274,1,2
CENTRAL,34,End,0.3942739953783857,1,2
CENTRAL,34,Mid,0.4006491932348453,1,2
CENTRAL,35,Beg,0.3942739953783857,1,2
CENTRAL,35,End,0.3818673757848179,1,2
CENTRAL,35,Mid,0.38802110246137334,1,2
CENTRAL,36,Beg,0.3818673757848179,1,2
CENTRAL,36,End,0.3696283981503181,1,2
CENTRAL,36,Mid,0.3756980521871358,1,2
CENTRAL,37,Beg,0.3696283981503181,1,2
CENTRAL,37,End,0.3578271195542851,1,2
CENTRAL,37,Mid,0.3636798936091914,1,2
CENTRAL,38,Beg,0.3578271195542851,1,2
CENTRAL,38,End,0.34632197861823033,1,2
CENTRAL,38,Mid,0.35202755012541576,1,2
CENTRAL,39,Beg,0.34632197861823033,1,2
CENTRAL,39,End,0.33510873827792664,1,2
CENTRAL,39,Mid,0.3406692256319468,1,2
CENTRAL,40,Beg,0.33510873827792664,1,2
CENTRAL,40,End,0.3241830962752162,1,2
CENTRAL,40,Mid,0.3296006498231145,1,2
CENTRAL,41,Beg,0.3241830962752162,1,2
CENTRAL,41,End,0.3136717561444143,1,2
CENTRAL,41,Mid,0.31888411864026844,1,2
CENTRAL,42,Beg,0.3136717561444143,1,2
CENTRAL,42,End,0.30343649659828725,1,2
CENTRAL,42,Mid,0.3085116833546071,1,2
CENTRAL,43,Beg,0.30343649659828725,1,2
CENTRAL,43,End,0.2934726143610045,1,2
CENTRAL,43,Mid,0.29841297215309426,1,2
CENTRAL,44,Beg,0.2934726143610045,1,2
CENTRAL,44,End,0.2839022491905974,1,2
CENTRAL,44,Mid,0.2886477702892125,1,2
CENTRAL,45,Beg,0.2839022491905974,1,2
CENTRAL,45,End,0.2744653802914242,1,2
CENTRAL,45,Mid,0.27914393919569164,1,2
CENTRAL,46,Beg,0.2744653802914242,1,2
CENTRAL,46,End,0.26553314057236876,1,2
CENTRAL,46,Mid,0.26996232034706513,1,2
CENTRAL,47,Beg,0.26553314057236876,1,2
CENTRAL,47,End,0.2567245511447459,1,2
CENTRAL,47,Mid,0.2610917009931493,1,2
CENTRAL,48,Beg,0.2567245511447459,1,2
CENTRAL,48,End,0.24828061394820236,1,2
CENTRAL,48,Mid,0.25246728337310204,1,2
CENTRAL,49,Beg,0.24828061394820236,1,2
CENTRAL,49,End,0.2400725235577281,1,2
CENTRAL,49,Mid,0.24414207654766726,1,2
CENTRAL,50,Beg,0.2400725235577281,1,2
CENTRAL,50,End,0.23209530438071418,1,2
CENTRAL,50,Mid,0.23605021802272724,1,2
CENTRAL,51,Beg,0.23209530438071418,1,2
CENTRAL,51,End,0.22445951152675206,1,2
CENTRAL,51,Mid,0.2282454789233468,1,2
CENTRAL,52,Beg,0.22445951152675206,1,2
CENTRAL,52,End,0.21704127830919537,1,2
CENTRAL,52,Mid,0.2207192318544622,1,2
CENTRAL,53,Beg,0.21704127830919537,1,2
CENTRAL,53,End,0.20983568041654063,1,2
CENTRAL,53,Mid,0.21340806993290054,1,2
CENTRAL,54,Beg,0.20983568041654063,1,2
CENTRAL,54,End,0.2028378590198133,1,2
CENTRAL,54,Mid,0.2063071015783433,1,2
CENTRAL,55,Beg,0.2028378590198133,1,2
CENTRAL,55,End,0.19615152404910585,1,2
CENTRAL,55,Mid,0.19946667687008288,1,2
CENTRAL,56,Beg,0.19615152404910585,1,2
CENTRAL,56,End,0.18955312583456282,1,2
CENTRAL,56,Mid,0.19282410254094648,1,2
CENTRAL,57,Beg,0.18955312583456282,1,2
CENTRAL,57,End,0.18325321947387851,1,2
CENTRAL,57,Mid,0.18637655585003401,1,2
CENTRAL,58,Beg,0.18325321947387851,1,2
CENTRAL,58,End,0.1772418509137779,1,2
CENTRAL,58,Mid,0.18022247308662423,1,2
CENTRAL,59,Beg,0.1772418509137779,1,2
CENTRAL,59,End,0.17130630759752014,1,2
CENTRAL,59,Mid,0.17424880783462895,1,2
CENTRAL,60,Beg,0.17130630759752014,1,2
CENTRAL,60,End,0.16564672002131992,1,2
CENTRAL,60,Mid,0.16845274700191898,1,2
CENTRAL,61,Beg,0.16564672002131992,1,2
CENTRAL,61,End,0.16005762008009936,1,2
CENTRAL,61,Mid,0.16282819098880574,1,2
CENTRAL,62,Beg,0.16005762008009936,1,2
CENTRAL,62,End,0.15473219428926005,1,2
CENTRAL,62,Mid,0.15737238248088672,1,2
CENTRAL,63,Beg,0.15473219428926005,1,2
CENTRAL,63,End,0.14956657253994365,1,2
CENTRAL,63,Mid,0.15212745959040158,1,2
CENTRAL,64,Beg,0.14956657253994365,1,2
CENTRAL,64,End,0.14464919310246252,1,2
CENTRAL,64,Mid,0.1470873347131009,1,2
CENTRAL,65,Beg,0.14464919310246252,1,2
CENTRAL,65,End,0.13978904505209092,1,2
CENTRAL,65,Mid,0.14219835642984321,1,2
CENTRAL,66,Beg,0.13978904505209092,1,2
CENTRAL,66,End,0.1351656328434843,1,2
