cd_choc_s2,cd_choc_s2_gse,cd_choc_s2_passif_prst,cd_choc_s2_passif_ic_fgx,scenario,period,evenement,cd_societe,cd_canton,cd_prtf_ifrs17,cd_fampdt,cd_cnt,nb_cnt,cd_asse_sexe,dt_asse_naiss,dt_cnt_effet,mt_pm_eu,cd_hrg_eu,mt_pm_uc,cd_hrg_uc,cd_prst_rt_cat,cd_capitalisation,tmg,tmg_type,taf,tfgse,tfgse_uc,cd_hyp_mort_exp,cd_hyp_mort_prov,tx_prst_chgt,tx_action_t1,tx_action_t2,tx_action_strat,tx_immobilier,nb_asse_age_annee,nb_asse_age_mois,nb_cnt_anciennete_annee,nb_cnt_anciennete_mois,tmg_brt,generation,mt_pm_eu_av,mt_pm_uc_av,nb_cnt_av,tx_prst_rt,tx_prst_dc_asse_exp,tx_prst_chgt_right,tx_fgx_prst_eu,tx_fgx_pm_eu,tx_fgx_prst_uc,tx_fgx_pm_uc,tx_ic_eu,tx_ic_eu_brt,tx_ic_uc,tx_ic_eu_demi_periode,tx_ic_eu_brt_demi_periode,tx_ic_uc_demi_periode,taf_right,tfgse_right,facteur_inflation_cum,mt_prst_rt_eu_brt,mt_prst_rt_uc_brt,mt_prst_dc_eu_brt,mt_prst_dc_uc_brt,mt_ic_eu_rest,mt_ic_uc_rest,mt_ic_eu_sort,mt_ic_uc_sort,mt_prst_rt_eu_chgt,mt_prst_rt_uc_chgt,mt_prst_dc_eu_chgt,mt_prst_dc_uc_chgt,mt_prst_rt_eu_net,mt_prst_rt_uc_net,mt_prst_dc_eu_net,mt_prst_dc_uc_net,mt_prst_tot_eu_brt,mt_prst_tot_eu_net,mt_prst_tot_eu_chgt,mt_prst_tot_uc_brt,mt_prst_tot_uc_net,mt_prst_tot_uc_chgt,mt_fgx_pm_eu,mt_fgx_pm_uc,mt_fgx_prst_eu,mt_fgx_prst_uc,mt_fgse_eu,mt_fgse_uc,mt_fuite_vc_eu,mt_fuite_vc_uc
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,11,1.0,H,1957-05-31,2018-12-31,142304.55697414657,30001,72185.10654416966,31001,6,ncapi,0.0,net,0.9,0.0078,0.0103,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,65,787,4,48,0.008666666666666666,1957,150724.0,37681.0,1.0,0.04,0.016520836,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.008666666666666666,1.0290314823097058,0.0,0.004323984910579837,0.4244407612497285,0.9,0.0078,1.1380932804332895,6028.96,2146.974092986041,2390.4830258534403,851.2753652753072,0.0,21870.319641850576,0.0,911.263318410441,120.5792,42.93948185972082,47.80966051706881,17.025507305506146,5908.3808,2104.03461112632,2342.6733653363713,834.249857969801,8419.443025853441,8251.05416533637,168.3888605170688,2998.249458261348,2938.284469096121,59.96498916522697,119.53582785828313,60.63548949710251,201.22468831789726,71.65816205244623,1109.9755443983431,563.0438310445232,0.0,14720.773042169989
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,12,1.0,H,1957-06-30,2010-12-31,94380.95484408959,30001,47875.0032548325,31001,6,ncapi,0.0,net,0.85,0.0091,0.0116,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,65,786,12,144,0.010705882352941178,1957,99965.0,24991.0,1.0,0.04,0.016520836,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.010705882352941178,1.0290314823097058,0.0,0.0053386903690422205,0.4244407612497285,0.85,0.0091,1.1380932804332895,3998.6,1423.9279625756785,1585.4451559104,564.5875282926461,0.0,14504.953641609502,0.0,604.3730684003976,79.972,28.47855925151357,31.708903118208,11.291750565852922,3918.6279999999997,1395.449403324165,1553.736252792192,553.2957777267932,5584.0451559104,5472.364252792192,111.680903118208,1988.5154908683246,1948.745181050958,39.770309817366496,79.28000206903526,40.215002734059304,133.45867922625857,47.525520231752964,858.8666890812153,435.6625296189758,-1.4551915228366852e-11,9763.192035690932
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,13,1.0,H,1957-11-30,2007-12-31,49965.776944519675,30001,25346.491459512985,31001,6,ncapi,0.0,net,1.0,0.0106,0.0131,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,65,781,15,180,0.0106,1957,52922.0,13231.0,1.0,0.04,0.016520836,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.0106,1.0290314823097058,0.0,0.005286028948975341,0.4244407612497285,1.0,0.0106,1.1380932804332895,2116.88,753.8710284838063,839.34305548032,298.90991104157507,0.0,7679.366237130781,0.0,319.97359321378207,42.3376,15.077420569676127,16.7868611096064,5.978198220831501,2074.5424000000003,738.7936079141301,822.5561943707136,292.93171282074354,2956.22305548032,2897.0985943707137,59.1244611096064,1052.7809395253814,1031.7253207348735,21.05561879050763,41.97125263339653,21.291052825990906,70.65373102597965,25.161464454656617,529.6372356119085,268.67280947083765,-7.275957614183426e-12,5168.932568693806
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,14,1.0,H,1958-10-31,2006-12-31,54749.84872712254,30001,27095.398582292248,31001,6,ncapi,0.025,net,1.0,0.0106,0.0131,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,64,770,16,192,0.0356,1958,56463.0,14116.0,1.0,0.04,0.01457432,0.02,0.0239,0.00084,0.0239,0.00084,0.025,0.0356,1.0290314823097058,0.01242283656582921,0.017644338656684244,0.4244407612497285,1.0,0.0106,1.1380932804332895,2286.5772248406565,804.2962314320467,799.8073963089522,281.329695640433,681.7386038242269,8193.026513743338,28.4057751593428,341.3761047393057,45.73154449681313,16.085924628640935,15.996147926179045,5.6265939128086595,2240.8456803438435,788.2103068034058,783.8112483827732,275.7031017276243,3086.384621149609,3024.6569287266166,61.72769242299218,1085.6259270724797,1063.9134085310302,21.712518541449594,45.98987293078294,22.76013480912549,73.76459244547566,25.946459657032268,580.3483965074989,287.2112249722978,663.0889692885758,5530.621890882085
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,15,1.0,H,1958-11-30,2001-12-31,74443.3129061376,30001,37761.956383496414,31001,2,ncapi,0.0,net,0.96,0.0066,0.0091,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,64,769,21,252,0.006875,1958,78692.0,19673.0,1.0,0.04,0.01457432,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.006875,1.0290314823097058,0.0,0.0034316120194739508,0.4244407612497285,0.96,0.0066,1.1380932804332895,3147.6800000000003,1120.9209238426365,1101.0070938623999,392.0798457306771,0.0,11418.348725196422,0.0,475.764530216518,62.95360000000001,22.418418476852732,22.020141877247998,7.841596914613542,3084.7264000000005,1098.5025053657837,1078.9869519851518,384.23824881606356,4248.6870938624,4163.713351985152,84.973741877248,1513.0007695733136,1482.7407541818473,30.260015391466276,62.53238284115558,31.720043362136987,101.54362154331136,36.160718392802195,491.3258651805081,249.22891213107633,0.0,7707.843897656789
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,16,1.0,H,1960-12-31,2005-12-31,27429.905882202085,30001,13574.187775392456,31001,6,ncapi,0.025,net,1.0,0.0104,0.0129,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,62,744,17,204,0.0354,1960,28213.0,7053.0,1.0,0.04,0.011947662,0.02,0.0239,0.00084,0.0239,0.00084,0.025,0.0354,1.0290314823097058,0.01242283656582921,0.0175460677532,0.4244407612497285,1.0,0.0104,1.1380932804332895,1142.5394195212696,401.8632275637734,327.6161953467919,115.23182431586514,340.6459314895225,4093.6112214105806,14.193580478730137,170.567134225441,22.850788390425393,8.037264551275468,6.552323906935839,2.304636486317303,1119.6886311308442,393.82596301249794,321.0638714398561,112.92718782954783,1470.1556148680615,1440.7525025707002,29.403112297361233,517.0950518796385,506.7531508420458,10.341901037592772,23.04112094104975,11.402317731329664,35.13671919534667,12.358571739923361,285.27102117490165,141.17155286408155,332.22198510189264,2774.104471636072
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,17,1.0,H,1960-02-29,2003-12-31,1124.7932484861076,30001,565.8317320240158,31001,6,ncapi,0.0075,net,1.0,0.0104,0.0129,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,62,754,19,228,0.0179,1960,1177.0,294.0,1.0,0.04,0.011947662,0.02,0.0239,0.00084,0.0239,0.00084,0.0075,0.0179,1.0290314823097058,0.0037429949942366925,0.008910303248014229,0.4244407612497285,1.0,0.0104,1.1380932804332895,47.25622020432866,16.751423352296808,13.550432313573355,4.80336826157158,4.245115096112377,170.63968511196808,0.176879795671349,7.109986879665332,0.9451244040865733,0.33502846704593614,0.2710086462714671,0.09606736523143161,46.31109580024209,16.41639488525087,13.279423667301888,4.707300896340149,60.806652517902016,59.590519467543984,1.2161330503580403,21.55479161386839,21.123695781591017,0.43109583227736775,0.9448263287283304,0.47529865490017326,1.4532789951778582,0.5151595195714546,11.697849784255519,5.884650013049764,4.177906112225855,115.63685164625076
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,18,1.0,H,1960-07-31,1998-12-31,8889.554311498225,30001,4357.289256130515,31001,6,ncapi,0.035,net,1.0,0.0088,0.0113,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,62,749,24,288,0.043800000000000006,1960,9055.0,2264.0,1.0,0.04,0.011947662,0.02,0.0239,0.00084,0.0239,0.00084,0.035,0.043800000000000006,1.0290314823097058,0.01734949746879022,0.0216653072312869,0.4244407612497285,1.0,0.0088,1.1380932804332895,368.48398798319585,128.9973553387754,105.66053138004685,36.98920321155802,153.43228840330036,1314.0416567805976,6.393012016804187,54.75173569919155,7.369679759663917,2.579947106775508,2.113210627600937,0.7397840642311604,361.1143082235319,126.4174082319999,103.54732075244591,36.24941914732686,474.1445193632427,464.6616289759778,9.482890387264854,165.98655855033343,162.66682737932678,3.3197311710066684,7.467225621658509,3.660122975149633,11.332054012781501,3.967078749352969,78.22807794118438,38.344145453948535,148.87353044136216,890.4824222010593
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,19,1.0,H,1960-09-30,2018-12-31,73626.81463702656,30001,37348.74350904098,31001,6,ncapi,0.0,net,0.9,0.009,0.0115,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,62,747,4,48,0.009999999999999998,1960,77622.0,19406.0,1.0,0.04,0.011947662,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.009999999999999998,1.0290314823097058,0.0,0.00498756211208895,0.4244407612497285,0.9,0.009,1.1380932804332895,3104.88,1105.7078965124892,890.3053629734399,317.0549812382928,0.0,11263.380031574326,0.0,469.307501315597,62.09760000000001,22.114157930249785,17.8061072594688,6.341099624765856,3042.7824,1083.5937385822394,872.499255713971,310.71388161352695,3995.18536297344,3915.2816557139713,79.9037072594688,1422.762877750782,1394.3076201957665,28.455257555015642,61.84652429510231,31.37294454759442,95.48493017506522,34.00403277824369,662.641331733239,336.1386915813688,0.0,7632.818853901834
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,20,1.0,H,1961-01-31,2005-12-31,4748.97143311809,30001,2396.486686060204,31001,6,ncapi,0.005,net,1.0,0.0106,0.0131,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,61,743,17,204,0.0156,1961,4977.0,1244.0,1.0,0.04,0.011003803,0.02,0.0239,0.00084,0.0239,0.00084,0.005,0.0156,1.0290314823097058,0.002496882788171062,0.007769814987529822,0.4244407612497285,1.0,0.0106,1.1380932804332895,199.5770794254691,70.88017227978649,52.70656476751716,18.718834856947954,11.959693788741665,722.0264227186676,0.4983205745309038,30.08443427994454,3.991541588509382,1.4176034455957298,1.0541312953503432,0.3743766971389591,195.5855378369597,69.46256883419076,51.65243347216681,18.344458159808994,252.28364419298626,247.23797130912652,5.045672883859725,89.59900713673444,87.80702699399976,1.7919801427346889,3.989136003819196,2.0130488162905715,6.029579096212371,2.1414162705679534,50.339097191051756,25.402758872238163,11.79706294780408,489.97483619832633
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,21,1.0,H,1961-05-31,1996-12-31,8077.8044583129595,30001,4097.529888464674,31001,2,ncapi,0.0,net,1.0,0.03,0.0325,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,61,739,26,312,0.03,1961,8508.0,2127.0,1.0,0.04,0.011003803,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.03,1.0290314823097058,0.0,0.014889156509221957,0.4244407612497285,1.0,0.03,1.1380932804332895,340.32,121.19141996712689,89.87554168703998,32.00559625460474,0.0,1234.5258851467893,0.0,51.43857854778288,6.8064,2.423828399342538,1.7975108337407997,0.6401119250920948,333.5136,118.76759156778435,88.07803085329918,31.365484329512643,430.19554168703996,421.5916308532992,8.6039108337408,153.19701622173164,150.133075897297,3.0639403244346326,6.785355744982886,3.4419251063103258,10.281673446320255,3.6614086876993865,242.33413374938877,122.9258966539402,-9.094947017729282e-13,837.762440991833
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,22,1.0,H,1961-09-30,1999-12-31,4536.929066087375,30001,2246.224659120738,31001,6,ncapi,0.025,net,1.0,0.0088,0.0113,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,61,735,23,276,0.033800000000000004,1961,4662.0,1166.0,1.0,0.04,0.011003803,0.02,0.0239,0.00084,0.0239,0.00084,0.025,0.033800000000000004,1.0290314823097058,0.01242283656582921,0.016759558597803315,0.4244407612497285,1.0,0.0088,1.1380932804332895,188.79661056279585,66.43591710468735,49.859537032817386,17.545145854663435,56.289346492898815,676.7546695256965,2.345389437204115,28.19811123023738,3.775932211255917,1.328718342093747,0.9971907406563477,0.3509029170932687,185.02067835153994,65.1071987625936,48.862346292161035,17.194242937570166,238.65614759561322,233.883024643701,4.773122951912264,83.98106295935078,82.30144170016376,1.6796212591870157,3.811020415513395,1.8868287136614201,5.703881927535156,2.007147404728484,39.924975781568904,19.766777000262497,54.95047775288549,459.252941324155
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,23,1.0,H,1961-10-31,2004-12-31,56233.216085679356,30001,28524.741447342,31001,6,ncapi,0.0,net,1.0,0.0104,0.0129,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,61,734,18,216,0.0104,1961,59228.0,14807.0,1.0,0.04,0.011003803,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.0104,1.0290314823097058,0.0,0.005186549850324962,0.4244407612497285,1.0,0.0104,1.1380932804332895,2369.12,843.6677740729892,625.66391432064,222.80529560034435,0.0,8594.087814465685,0.0,358.0869922694039,47.3824,16.873355481459786,12.513278286412799,4.456105912006887,2321.7376,826.7944185915294,613.1506360342271,218.34918968833747,2994.7839143206397,2934.888236034227,59.895678286412796,1066.4730696733336,1045.1436082798668,21.329461393466673,47.23590151197066,23.96078281576728,71.5753355522633,25.488706365192673,584.8254472910653,296.65731105235676,-7.275957614183426e-12,5832.039710280245
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,24,1.0,H,1962-12-31,2014-12-31,3972.9962101632,30001,2015.3335973795704,31001,2,ncapi,0.0,net,0.9,0.005,0.0075,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,60,720,8,96,0.005555555555555556,1962,4180.0,1045.0,1.0,0.04,0.009919206,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.005555555555555556,1.0290314823097058,0.0,0.0027739304327549785,0.4244407612497285,0.9,0.005,1.1380932804332895,167.20000000000002,59.541623820238655,39.8037898368,14.1745351739389,0.0,606.5254113673694,0.0,25.271892140307116,3.3440000000000003,1.190832476404773,0.796075796736,0.283490703478778,163.85600000000002,58.35079134383388,39.007714040064,13.891044470460121,207.00378983680002,202.86371404006402,4.140075796736,73.71615899417756,72.241835814294,1.474323179883551,3.337316816537088,1.6928802217988392,4.947390577099521,1.7618161999608437,19.864981050816,10.076667986897853,0.0,412.2524528660713
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,25,1.0,H,1962-12-31,2014-12-31,105.50300940864001,30001,53.999369116390405,31001,2,ncapi,0.0,net,0.95,0.0065,0.009,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,60,720,8,96,0.006842105263157895,1962,111.0,28.0,1.0,0.04,0.009919206,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.006842105263157895,1.0290314823097058,0.0,0.003415220765141669,0.4244407612497285,0.95,0.0065,1.1380932804332895,4.44,1.595373652599696,1.05699059136,0.37979615777061165,0.0,16.251398582092197,0.0,0.6771416075871755,0.0888,0.03190747305199392,0.0211398118272,0.0075959231554122335,4.3512,1.563466179547702,1.0358507795328,0.3722002346151994,5.49699059136,5.3870507795328,0.1099398118272,1.9751698103703077,1.9356664141629014,0.03950339620740616,0.08862252790325761,0.04535947005776794,0.13137807513350402,0.04720655846785036,0.6857695611561601,0.3509958992565376,1.4210854715202004e-14,11.045998737081348
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,26,1.0,H,1962-12-31,2014-12-31,35647.660971811194,30001,18082.07445840273,31001,2,ncapi,0.0,net,0.87,0.01,0.0125,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,60,720,8,96,0.011494252873563218,1962,37505.0,9376.0,1.0,0.04,0.009919206,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.011494252873563218,1.0290314823097058,0.0,0.005730705941487724,0.4244407612497285,0.87,0.01,1.1380932804332895,1500.2,534.2222630990982,357.13902818879995,127.17745625918768,0.0,5441.896896632015,0.0,226.74570402633398,30.004,10.684445261981963,7.142780563775999,2.5435491251837536,1470.1960000000001,523.5378178371162,349.99624762502395,124.63390713400392,1857.3390281888,1820.192247625024,37.146780563776,661.3997193582859,648.1717249711202,13.227994387165717,29.944035216321403,15.188942545058294,44.390402773712324,15.807453292663034,356.47660971811194,180.82074458402732,-7.275957614183426e-12,3698.8315771026664
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,27,1.0,H,1962-12-31,2014-12-31,101392.19395195201,30001,51432.47053446485,31001,1,ncapi,0.0,net,0.87,0.01,0.0125,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,60,720,8,96,0.011494252873563218,1962,106675.0,26669.0,1.0,0.04,0.009919206,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.011494252873563218,1.0290314823097058,0.0,0.005730705941487724,0.4244407612497285,0.87,0.01,1.1380932804332895,4267.0,1519.5364264707605,1015.806048048,361.7422761280158,0.0,15478.876742350601,0.0,644.9531975979417,85.34,30.39072852941521,20.31612096096,7.234845522560317,4181.66,1489.1456979413454,995.48992708704,354.5074306054555,5282.806048048,5177.14992708704,105.65612096096001,1881.2787025987764,1843.6531285468009,37.625574051975526,85.16944291963969,43.203275248950476,126.2590645483472,44.96256099211076,1013.9219395195202,514.3247053446485,1.4551915228366852e-11,10520.919297115084
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,28,1.0,H,1962-01-31,2012-12-31,1995388.8721987929,30001,1012177.6745599009,31001,4,ncapi,0.0,net,0.9,0.0045,0.007,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,60,731,10,120,0.004999999999999999,1962,2099354.0,524839.0,1.0,0.04,0.009919206,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.004999999999999999,1.0290314823097058,0.0,0.002496882788171062,0.4244407612497285,0.9,0.0045,1.1380932804332895,83974.16,29904.08258774185,19990.96780120704,7118.994130291787,0.0,304620.2778723816,0.0,12692.511578015923,1679.4832000000001,598.081651754837,399.8193560241408,142.37988260583575,82294.6768,29306.000935987013,19591.1484451829,6976.614247685951,103965.12780120704,101885.8252451829,2079.302556024141,37023.07671803364,36282.61518367296,740.4615343606728,1676.126652646986,850.2292466303168,2484.766554448848,884.8515335610041,8979.249924894568,4554.7995355195535,0.0,207048.96182753704
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,29,1.0,H,1962-03-31,2015-12-31,507264.1721021146,30001,257314.70803518835,31001,6,ncapi,0.0,net,0.9,0.008,0.0105,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,60,729,7,84,0.008888888888888889,1962,533694.0,133424.0,1.0,0.04,0.009919206,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.008888888888888889,1.0290314823097058,0.0,0.004434611554624324,0.4244407612497285,0.9,0.008,1.1380932804332895,21347.760000000002,7602.1833651593515,5082.06789788544,1809.782948370932,0.0,77440.23587203819,0.0,3226.6764946682565,426.95520000000005,152.04366730318702,101.6413579577088,36.19565896741864,20920.8048,7450.139697856164,4980.426539927732,1773.5872894035133,26429.827897885443,25901.231339927734,528.5965579577089,9411.966313530284,9223.726987259677,188.23932627060566,426.1019045657763,216.14435474955823,631.6728867594621,224.94599489337378,4058.113376816917,2058.5176642815068,5.820766091346741e-11,52635.76198201219
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,30,1.0,H,1962-06-30,2004-12-31,7865.662809153688,30001,3882.1689296890677,31001,6,ncapi,0.0275,net,1.0,0.0104,0.0129,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,60,726,18,216,0.0379,1962,8054.0,2013.0,1.0,0.04,0.009919206,0.02,0.0239,0.00084,0.0239,0.00084,0.0275,0.0379,1.0290314823097058,0.01365674663566474,0.01877377272876446,0.4244407612497285,1.0,0.0104,1.1380932804332895,326.55965749614575,114.69597009582814,77.74110033584913,27.304630914008616,107.03382009250363,1168.3594766339854,4.4597425038543275,48.681644859749426,6.531193149922915,2.293919401916563,1.5548220067169825,0.5460926182801723,320.02846434622285,112.40205069391158,76.18627832913214,26.758538295728442,404.3007578319949,396.21474267535496,8.086015156639897,142.00060100983677,139.16058898964002,2.840012020196735,6.607156759689098,3.261021900938817,9.662788112184678,3.393814364135099,81.80289321519835,40.374556868766305,104.47000438932446,794.1284092051696
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,31,1.0,H,1962-06-30,2001-12-31,10095.02218855104,30001,5120.297321572019,31001,1,ncapi,0.0,net,0.95,0.0036,0.0061,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,60,726,21,252,0.0037894736842105266,1962,10621.0,2655.0,1.0,0.04,0.009919206,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.0037894736842105266,1.0290314823097058,0.0,0.001892945221299902,0.4244407612497285,0.95,0.0036,1.1380932804332895,424.84000000000003,151.27560884472118,101.13781144896,36.01281424574907,0.0,1540.9808298376709,0.0,64.20753457656969,8.4968,3.0255121768944235,2.0227562289792,0.7202562849149814,416.3432,148.25009666782677,99.11505521998079,35.29255796083409,525.97781144896,515.4582552199809,10.5195562289792,187.28842309047025,183.54265462866084,3.745768461809405,8.479818638382874,4.301049750120496,12.570869693630144,4.4761933118622395,36.34207987878374,18.43307035765927,0.0,1047.3973802482487
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,32,1.0,H,1962-10-31,2002-12-31,603.1564276401648,30001,304.71072572820304,31001,6,ncapi,0.0025,net,1.0,0.0107,0.0132,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,60,722,20,240,0.0132,1962,633.0,158.0,1.0,0.04,0.009919206,0.02,0.0239,0.00084,0.0239,0.00084,0.0025,0.0132,1.0290314823097058,0.00124921972503933,0.006578362572929652,0.4244407612497285,1.0,0.0107,1.1380932804332895,25.351630243437995,9.002465611098286,6.035233027691799,2.143135461705594,0.760074157488153,91.70432057037739,0.03166975656200634,3.8210133570990656,0.5070326048687599,0.1800493122219657,0.12070466055383598,0.04286270923411189,24.844597638569237,8.82241629887632,5.914528367137963,2.1002727524714824,31.386863271129794,30.759126005707202,0.6277372654225959,11.14560107280388,10.922689051347803,0.2229120214560776,0.5066513992177385,0.25595700961169054,0.7501460321800021,0.26637986564001276,6.453773775749763,3.2604047652917725,0.751546997244418,62.33099287353048
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,13,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,33,1.0,H,1963-12-31,2020-12-31,55908.9036552,30001,28359.2659597688,31001,6,ncapi,0.0,net,0.9,0.01,0.0125,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,59,708,2,24,0.011111111111111112,1963,58750.0,14687.0,1.0,0.04,0.008707382,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.011111111111111112,1.0290314823097058,0.0,0.0055402085998903505,0.4244407612497285,0.9,0.01,1.1380932804332895,2350.0,836.8304584189905,491.0963448,174.8784592965424,0.0,8524.438963399574,0.0,355.1849568083154,47.0,16.73660916837981,9.821926896,3.497569185930848,2303.0,820.0938492506107,481.274417904,171.38089011061155,2841.0963448,2784.274417904,56.821926896,1011.7089177155328,991.4747393612222,20.234178354310657,46.963479070368,23.821783406205792,67.90220264072,24.179843133401235,559.089036552,283.592659597688,0.0,5804.3509572764415
