cd_table,generation,age,sexe,qx
TGHTGF05,2000,25,F,0.000241714
TGHTGF05,2000,26,F,0.000251846
TGHTGF05,2000,27,F,0.000241833
TGHTGF05,2000,28,F,0.00025197
TGHTGF05,2000,29,F,0.000262115
TGHTGF05,2000,30,F,0.000272268
TGHTGF05,2000,31,F,0.000272342
TGHTGF05,2000,32,F,0.000282506
TGHTGF05,2000,33,F,0.000292678
TGHTGF05,2000,34,F,0.000312954
TGHTGF05,2000,35,F,0.000323151
TGHTGF05,2000,36,F,0.00035356
TGHTGF05,2000,37,F,0.000363791
TGHTGF05,2000,38,F,0.00039425
TGHTGF05,2000,39,F,0.000424744
TGHTGF05,2000,40,F,0.000465394
TGHTGF05,2000,41,F,0.000506098
TGHTGF05,2000,42,F,0.00055699
TGHTGF05,2000,43,F,0.000658628
TGHTGF05,2000,44,F,0.000648923
TGHTGF05,2000,45,F,0.000730512
TGHTGF05,2000,46,F,0.00077166
TGHTGF05,2000,47,F,0.000823062
TGHTGF05,2000,48,F,0.000894927
TGHTGF05,2000,49,F,0.000997516
TGHTGF05,2000,50,F,0.001069835
TGHTGF05,2000,51,F,0.00111178
TGHTGF05,2000,52,F,0.001143651
TGHTGF05,2000,53,F,0.001185852
TGHTGF05,2000,54,F,0.001197494
TGHTGF05,2000,55,F,0.001209177
TGHTGF05,2000,56,F,0.001272199
TGHTGF05,2000,57,F,0.001314911
TGHTGF05,2000,58,F,0.001337215
TGHTGF05,2000,59,F,0.001380205
TGHTGF05,2000,60,F,0.001392427
TGHTGF05,2000,61,F,0.001404697
TGHTGF05,2000,62,F,0.001406673
TGHTGF05,2000,63,F,0.001439728
TGHTGF05,2000,64,F,0.001493667
TGHTGF05,2000,65,F,0.001547843
TGHTGF05,2000,66,F,0.001602264
TGHTGF05,2000,67,F,0.001677782
TGHTGF05,2000,68,F,0.001753672
TGHTGF05,2000,69,F,0.001819494
TGHTGF05,2000,70,F,0.001927569
TGHTGF05,2000,71,F,0.002015261
TGHTGF05,2000,72,F,0.002124504
TGHTGF05,2000,73,F,0.002266044
TGHTGF05,2000,74,F,0.002397955
TGHTGF05,2000,75,F,0.002583733
TGHTGF05,2000,76,F,0.00279214
TGHTGF05,2000,77,F,0.003023528
TGHTGF05,2000,78,F,0.003321017
TGHTGF05,2000,79,F,0.003674934
TGHTGF05,2000,80,F,0.00410788
TGHTGF05,2000,81,F,0.004653925
TGHTGF05,2000,82,F,0.005326593
TGHTGF05,2000,83,F,0.006184015
TGHTGF05,2000,84,F,0.007287014
TGHTGF05,2000,85,F,0.008722376
TGHTGF05,2000,86,F,0.01060579
TGHTGF05,2000,87,F,0.013052741
TGHTGF05,2000,88,F,0.016149111
TGHTGF05,2000,89,F,0.019954727
TGHTGF05,2000,90,F,0.024482979
TGHTGF05,2000,91,F,0.02961425
TGHTGF05,2000,92,F,0.035147648
TGHTGF05,2000,93,F,0.04095395
TGHTGF05,2000,94,F,0.047246224
TGHTGF05,2000,95,F,0.054003037
TGHTGF05,2000,96,F,0.061226633
TGHTGF05,2000,97,F,0.068911511
TGHTGF05,2000,98,F,0.077066992
TGHTGF05,2000,99,F,0.085678154
TGHTGF05,2000,100,F,0.094723782
TGHTGF05,2000,101,F,0.104253264
TGHTGF05,2000,102,F,0.114229814
TGHTGF05,2000,103,F,0.124628324
TGHTGF05,2000,104,F,0.135481366
TGHTGF05,2000,105,F,0.146759467
TGHTGF05,2000,106,F,0.158538725
TGHTGF05,2000,107,F,0.170688487
TGHTGF05,2000,108,F,0.183257919
TGHTGF05,2000,109,F,0.196368113
TGHTGF05,2000,110,F,0.209785523
TGHTGF05,2000,111,F,0.223676239
TGHTGF05,2000,112,F,0.238020915
TGHTGF05,2000,113,F,0.25276526
TGHTGF05,2000,114,F,0.268092105
TGHTGF05,2000,115,F,0.283520599
TGHTGF05,2000,116,F,0.299529535
TGHTGF05,2000,117,F,0.31641791
TGHTGF05,2000,118,F,0.332969432
TGHTGF05,2000,119,F,0.350245499
TGHTGF05,2000,120,F,1
TGHTGF05,2001,0,F,0.00258
TGHTGF05,2001,1,F,0.000822121
TGHTGF05,2001,2,F,0.000371262
TGHTGF05,2001,3,F,0.000210795
TGHTGF05,2001,4,F,0.000140559
TGHTGF05,2001,5,F,0.000110455
TGHTGF05,2001,6,F,0.000100425
TGHTGF05,2001,7,F,8.03E-05
TGHTGF05,2001,8,F,8.04E-05
TGHTGF05,2001,9,F,8.04E-05
TGHTGF05,2001,10,F,9.04E-05
TGHTGF05,2001,11,F,8.04E-05
TGHTGF05,2001,12,F,9.04E-05
TGHTGF05,2001,13,F,0.000100485
TGHTGF05,2001,14,F,0.000110545
TGHTGF05,2001,15,F,0.000130659
TGHTGF05,2001,16,F,0.000140728
TGHTGF05,2001,17,F,0.000180961
TGHTGF05,2001,18,F,0.000201104
TGHTGF05,2001,19,F,0.000221259
TGHTGF05,2001,20,F,0.000231367
TGHTGF05,2001,21,F,0.000241483
TGHTGF05,2001,22,F,0.000231477
TGHTGF05,2001,23,F,0.000241597
TGHTGF05,2001,24,F,0.000231586
TGHTGF05,2001,25,F,0.000241711
TGHTGF05,2001,26,F,0.00024177
TGHTGF05,2001,27,F,0.000251904
TGHTGF05,2001,28,F,0.000251968
TGHTGF05,2001,29,F,0.000262113
TGHTGF05,2001,30,F,0.000262181
TGHTGF05,2001,31,F,0.000272337
TGHTGF05,2001,32,F,0.0002825
TGHTGF05,2001,33,F,0.000302764
TGHTGF05,2001,34,F,0.000302856
TGHTGF05,2001,35,F,0.000333242
TGHTGF05,2001,36,F,0.000343455
TGHTGF05,2001,37,F,0.000363783
TGHTGF05,2001,38,F,0.000394242
TGHTGF05,2001,39,F,0.000424736
TGHTGF05,2001,40,F,0.000455267
TGHTGF05,2001,41,F,0.000506083
TGHTGF05,2001,42,F,0.000556973
TGHTGF05,2001,43,F,0.000648476
TGHTGF05,2001,44,F,0.000648896
TGHTGF05,2001,45,F,0.000720337
TGHTGF05,2001,46,F,0.000761468
TGHTGF05,2001,47,F,0.000823012
TGHTGF05,2001,48,F,0.000874535
TGHTGF05,2001,49,F,0.000997435
TGHTGF05,2001,50,F,0.001059559
TGHTGF05,2001,51,F,0.00109128
TGHTGF05,2001,52,F,0.001123102
TGHTGF05,2001,53,F,0.001175472
TGHTGF05,2001,54,F,0.001176856
TGHTGF05,2001,55,F,0.001188488
TGHTGF05,2001,56,F,0.001251449
TGHTGF05,2001,57,F,0.0012941
TGHTGF05,2001,58,F,0.001316344
TGHTGF05,2001,59,F,0.001348972
TGHTGF05,2001,60,F,0.001371417
TGHTGF05,2001,61,F,0.0013733
TGHTGF05,2001,62,F,0.001395868
TGHTGF05,2001,63,F,0.001408174
TGHTGF05,2001,64,F,0.001462003
TGHTGF05,2001,65,F,0.001516064
TGHTGF05,2001,66,F,0.001570365
TGHTGF05,2001,67,F,0.001645748
TGHTGF05,2001,68,F,0.00171106
TGHTGF05,2001,69,F,0.0017767
TGHTGF05,2001,70,F,0.00188456
TGHTGF05,2001,71,F,0.001972035
TGHTGF05,2001,72,F,0.002070524
TGHTGF05,2001,73,F,0.002201205
TGHTGF05,2001,74,F,0.00234328
TGHTGF05,2001,75,F,0.002518066
TGHTGF05,2001,76,F,0.002715345
TGHTGF05,2001,77,F,0.002946088
TGHTGF05,2001,78,F,0.003232138
TGHTGF05,2001,79,F,0.003574372
TGHTGF05,2001,80,F,0.004006057
TGHTGF05,2001,81,F,0.004518202
TGHTGF05,2001,82,F,0.005188643
TGHTGF05,2001,83,F,0.006021473
TGHTGF05,2001,84,F,0.007109602
TGHTGF05,2001,85,F,0.008506554
TGHTGF05,2001,86,F,0.010371112
TGHTGF05,2001,87,F,0.012762417
TGHTGF05,2001,88,F,0.015797626
TGHTGF05,2001,89,F,0.019546123
TGHTGF05,2001,90,F,0.024019735
TGHTGF05,2001,91,F,0.029073494
TGHTGF05,2001,92,F,0.03455277
TGHTGF05,2001,93,F,0.040292095
TGHTGF05,2001,94,F,0.046514129
TGHTGF05,2001,95,F,0.053224487
TGHTGF05,2001,96,F,0.060386294
TGHTGF05,2001,97,F,0.068007481
TGHTGF05,2001,98,F,0.076098971
TGHTGF05,2001,99,F,0.084649365
TGHTGF05,2001,100,F,0.093663912
TGHTGF05,2001,101,F,0.103099417
TGHTGF05,2001,102,F,0.113021323
TGHTGF05,2001,103,F,0.123351089
TGHTGF05,2001,104,F,0.134154101
TGHTGF05,2001,105,F,0.145387074
TGHTGF05,2001,106,F,0.157050731
TGHTGF05,2001,107,F,0.169174274
TGHTGF05,2001,108,F,0.181767956
TGHTGF05,2001,109,F,0.194688274
TGHTGF05,2001,110,F,0.208123719
TGHTGF05,2001,111,F,0.222
TGHTGF05,2001,112,F,0.236201421
TGHTGF05,2001,113,F,0.251039398
TGHTGF05,2001,114,F,0.265926513
TGHTGF05,2001,115,F,0.281598848
TGHTGF05,2001,116,F,0.297744361
TGHTGF05,2001,117,F,0.314061385
TGHTGF05,2001,118,F,0.330905307
TGHTGF05,2001,119,F,0.34836703
TGHTGF05,2001,120,F,1
TGHTGF05,2002,0,F,0.00257
TGHTGF05,2002,1,F,0.000832139
TGHTGF05,2002,2,F,0.000361228
TGHTGF05,2002,3,F,0.000210793
TGHTGF05,2002,4,F,0.000140558
TGHTGF05,2002,5,F,0.000110454
TGHTGF05,2002,6,F,0.000100424
TGHTGF05,2002,7,F,8.03E-05
TGHTGF05,2002,8,F,9.04E-05
TGHTGF05,2002,9,F,8.04E-05
TGHTGF05,2002,10,F,8.04E-05
TGHTGF05,2002,11,F,8.04E-05
TGHTGF05,2002,12,F,9.04E-05
TGHTGF05,2002,13,F,0.000100484
TGHTGF05,2002,14,F,0.000110544
TGHTGF05,2002,15,F,0.000130657
TGHTGF05,2002,16,F,0.000140726
TGHTGF05,2002,17,F,0.000180959
TGHTGF05,2002,18,F,0.000201102
TGHTGF05,2002,19,F,0.000221257
TGHTGF05,2002,20,F,0.000231365
TGHTGF05,2002,21,F,0.00024148
TGHTGF05,2002,22,F,0.000231474
TGHTGF05,2002,23,F,0.000231528
TGHTGF05,2002,24,F,0.00024165
TGHTGF05,2002,25,F,0.000241709
TGHTGF05,2002,26,F,0.000241767
TGHTGF05,2002,27,F,0.000251902
TGHTGF05,2002,28,F,0.000251965
TGHTGF05,2002,29,F,0.000252029
TGHTGF05,2002,30,F,0.00027226
TGHTGF05,2002,31,F,0.000272334
TGHTGF05,2002,32,F,0.000282497
TGHTGF05,2002,33,F,0.000292669
TGHTGF05,2002,34,F,0.000312945
TGHTGF05,2002,35,F,0.000323141
TGHTGF05,2002,36,F,0.000343448
TGHTGF05,2002,37,F,0.000363776
TGHTGF05,2002,38,F,0.000394234
TGHTGF05,2002,39,F,0.000414615
TGHTGF05,2002,40,F,0.00046537
TGHTGF05,2002,41,F,0.000495951
TGHTGF05,2002,42,F,0.000556956
TGHTGF05,2002,43,F,0.000638324
TGHTGF05,2002,44,F,0.00064887
TGHTGF05,2002,45,F,0.000710162
TGHTGF05,2002,46,F,0.000761429
TGHTGF05,2002,47,F,0.00081281
TGHTGF05,2002,48,F,0.000864313
TGHTGF05,2002,49,F,0.00097701
TGHTGF05,2002,50,F,0.001049275
TGHTGF05,2002,51,F,0.001080971
TGHTGF05,2002,52,F,0.001112767
TGHTGF05,2002,53,F,0.001144668
TGHTGF05,2002,54,F,0.001166443
TGHTGF05,2002,55,F,0.001178049
TGHTGF05,2002,56,F,0.001230719
TGHTGF05,2002,57,F,0.001263041
TGHTGF05,2002,58,F,0.001295483
TGHTGF05,2002,59,F,0.001328049
TGHTGF05,2002,60,F,0.001340123
TGHTGF05,2002,61,F,0.001352244
TGHTGF05,2002,62,F,0.001364412
TGHTGF05,2002,63,F,0.001386977
TGHTGF05,2002,64,F,0.001430363
TGHTGF05,2002,65,F,0.001484311
TGHTGF05,2002,66,F,0.001548889
TGHTGF05,2002,67,F,0.001603348
TGHTGF05,2002,68,F,0.001668492
TGHTGF05,2002,69,F,0.001744399
TGHTGF05,2002,70,F,0.001831157
TGHTGF05,2002,71,F,0.001928863
TGHTGF05,2002,72,F,0.002027119
TGHTGF05,2002,73,F,0.002147007
TGHTGF05,2002,74,F,0.00228874
TGHTGF05,2002,75,F,0.00244199
TGHTGF05,2002,76,F,0.002649315
TGHTGF05,2002,77,F,0.002868861
TGHTGF05,2002,78,F,0.003143515
TGHTGF05,2002,79,F,0.003484805
TGHTGF05,2002,80,F,0.003893889
TGHTGF05,2002,81,F,0.00440448
TGHTGF05,2002,82,F,0.005051324
TGHTGF05,2002,83,F,0.005870586
TGHTGF05,2002,84,F,0.006922269
TGHTGF05,2002,85,F,0.008302959
TGHTGF05,2002,86,F,0.010115816
TGHTGF05,2002,87,F,0.012485137
TGHTGF05,2002,88,F,0.015460112
TGHTGF05,2002,89,F,0.019164205
TGHTGF05,2002,90,F,0.023549894
TGHTGF05,2002,91,F,0.028551121
TGHTGF05,2002,92,F,0.033953794
TGHTGF05,2002,93,F,0.039640056
TGHTGF05,2002,94,F,0.045807547
TGHTGF05,2002,95,F,0.052447259
TGHTGF05,2002,96,F,0.059548801
TGHTGF05,2002,97,F,0.067123589
TGHTGF05,2002,98,F,0.075155028
TGHTGF05,2002,99,F,0.083649151
TGHTGF05,2002,100,F,0.092577496
TGHTGF05,2002,101,F,0.101978658
TGHTGF05,2002,102,F,0.111826855
TGHTGF05,2002,103,F,0.122115385
TGHTGF05,2002,104,F,0.132843061
TGHTGF05,2002,105,F,0.144027427
TGHTGF05,2002,106,F,0.155655803
TGHTGF05,2002,107,F,0.167673641
TGHTGF05,2002,108,F,0.18021477
TGHTGF05,2002,109,F,0.193121112
TGHTGF05,2002,110,F,0.206421186
TGHTGF05,2002,111,F,0.220228571
TGHTGF05,2002,112,F,0.234500953
TGHTGF05,2002,113,F,0.249090561
TGHTGF05,2002,114,F,0.264150943
TGHTGF05,2002,115,F,0.27962578
TGHTGF05,2002,116,F,0.295815296
TGHTGF05,2002,117,F,0.31215847
TGHTGF05,2002,118,F,0.328699106
TGHTGF05,2002,119,F,0.346153846
TGHTGF05,2002,120,F,1
TGHTGF05,2003,0,F,0.00257
TGHTGF05,2003,1,F,0.000822113
TGHTGF05,2003,2,F,0.000361225
TGHTGF05,2003,3,F,0.00021079
TGHTGF05,2003,4,F,0.000140557
TGHTGF05,2003,5,F,0.000120494
TGHTGF05,2003,6,F,9.04E-05
TGHTGF05,2003,7,F,9.04E-05
TGHTGF05,2003,8,F,8.04E-05
TGHTGF05,2003,9,F,8.04E-05
TGHTGF05,2003,10,F,8.04E-05
TGHTGF05,2003,11,F,8.04E-05
TGHTGF05,2003,12,F,9.04E-05
TGHTGF05,2003,13,F,0.000100483
TGHTGF05,2003,14,F,0.000110543
TGHTGF05,2003,15,F,0.000130656
TGHTGF05,2003,16,F,0.000150776
TGHTGF05,2003,17,F,0.000170906
TGHTGF05,2003,18,F,0.0002011
TGHTGF05,2003,19,F,0.000221255
TGHTGF05,2003,20,F,0.000231363
TGHTGF05,2003,21,F,0.000241478
TGHTGF05,2003,22,F,0.000231472
TGHTGF05,2003,23,F,0.000231526
TGHTGF05,2003,24,F,0.000241648
TGHTGF05,2003,25,F,0.000241706
TGHTGF05,2003,26,F,0.000241765
TGHTGF05,2003,27,F,0.000241823
TGHTGF05,2003,28,F,0.00025196
TGHTGF05,2003,29,F,0.000262105
TGHTGF05,2003,30,F,0.000262173
TGHTGF05,2003,31,F,0.000272328
TGHTGF05,2003,32,F,0.000282492
TGHTGF05,2003,33,F,0.000292663
TGHTGF05,2003,34,F,0.000312938
TGHTGF05,2003,35,F,0.000323134
TGHTGF05,2003,36,F,0.000343441
TGHTGF05,2003,37,F,0.000363769
TGHTGF05,2003,38,F,0.000384118
TGHTGF05,2003,39,F,0.000424714
TGHTGF05,2003,40,F,0.000455244
TGHTGF05,2003,41,F,0.000495936
TGHTGF05,2003,42,F,0.000546813
TGHTGF05,2003,43,F,0.000638298
TGHTGF05,2003,44,F,0.000648844
TGHTGF05,2003,45,F,0.000699989
TGHTGF05,2003,46,F,0.000751239
TGHTGF05,2003,47,F,0.000802601
TGHTGF05,2003,48,F,0.000864252
TGHTGF05,2003,49,F,0.000966764
TGHTGF05,2003,50,F,0.001039003
TGHTGF05,2003,51,F,0.001060478
TGHTGF05,2003,52,F,0.001092227
TGHTGF05,2003,53,F,0.001134297
TGHTGF05,2003,54,F,0.001145815
TGHTGF05,2003,55,F,0.001157372
TGHTGF05,2003,56,F,0.001209983
TGHTGF05,2003,57,F,0.001252515
TGHTGF05,2003,58,F,0.001274645
TGHTGF05,2003,59,F,0.001296857
TGHTGF05,2003,60,F,0.001319152
TGHTGF05,2003,61,F,0.001331214
TGHTGF05,2003,62,F,0.001332989
TGHTGF05,2003,63,F,0.001355462
TGHTGF05,2003,64,F,0.001409107
TGHTGF05,2003,65,F,0.001452599
TGHTGF05,2003,66,F,0.001517056
TGHTGF05,2003,67,F,0.001571394
TGHTGF05,2003,68,F,0.001636405
TGHTGF05,2003,69,F,0.001701728
TGHTGF05,2003,70,F,0.001788291
TGHTGF05,2003,71,F,0.001875308
TGHTGF05,2003,72,F,0.001973298
TGHTGF05,2003,73,F,0.002103403
TGHTGF05,2003,74,F,0.002223768
TGHTGF05,2003,75,F,0.002387164
TGHTGF05,2003,76,F,0.002572872
TGHTGF05,2003,77,F,0.002802429
TGHTGF05,2003,78,F,0.003055142
TGHTGF05,2003,79,F,0.003384836
TGHTGF05,2003,80,F,0.003792749
TGHTGF05,2003,81,F,0.004291153
TGHTGF05,2003,82,F,0.004914509
TGHTGF05,2003,83,F,0.005720302
TGHTGF05,2003,84,F,0.006746651
TGHTGF05,2003,85,F,0.008100414
TGHTGF05,2003,86,F,0.009884095
TGHTGF05,2003,87,F,0.01219867
TGHTGF05,2003,88,F,0.015136409
TGHTGF05,2003,89,F,0.018774158
TGHTGF05,2003,90,F,0.023107766
TGHTGF05,2003,91,F,0.028034803
TGHTGF05,2003,92,F,0.033362555
TGHTGF05,2003,93,F,0.038997535
TGHTGF05,2003,94,F,0.045112582
TGHTGF05,2003,95,F,0.051684298
TGHTGF05,2003,96,F,0.05874323
TGHTGF05,2003,97,F,0.066245614
TGHTGF05,2003,98,F,0.074218815
TGHTGF05,2003,99,F,0.082640305
TGHTGF05,2003,100,F,0.091540156
TGHTGF05,2003,101,F,0.100872351
TGHTGF05,2003,102,F,0.110648338
TGHTGF05,2003,103,F,0.120895482
TGHTGF05,2003,104,F,0.131547344
TGHTGF05,2003,105,F,0.142679857
TGHTGF05,2003,106,F,0.15422474
TGHTGF05,2003,107,F,0.166259169
TGHTGF05,2003,108,F,0.178651026
TGHTGF05,2003,109,F,0.19151671
TGHTGF05,2003,110,F,0.20482247
TGHTGF05,2003,111,F,0.218593802
TGHTGF05,2003,112,F,0.232693674
TGHTGF05,2003,113,F,0.24731382
TGHTGF05,2003,114,F,0.262367709
TGHTGF05,2003,115,F,0.277610944
TGHTGF05,2003,116,F,0.293764434
TGHTGF05,2003,117,F,0.31000654
TGHTGF05,2003,118,F,0.327014218
TGHTGF05,2003,119,F,0.343661972
TGHTGF05,2003,120,F,1
TGHTGF05,2004,0,F,0.00256
TGHTGF05,2004,1,F,0.000822105
TGHTGF05,2004,2,F,0.000371255
TGHTGF05,2004,3,F,0.000200753
TGHTGF05,2004,4,F,0.000150595
TGHTGF05,2004,5,F,0.000110453
TGHTGF05,2004,6,F,9.04E-05
TGHTGF05,2004,7,F,9.04E-05
TGHTGF05,2004,8,F,8.04E-05
TGHTGF05,2004,9,F,8.04E-05
TGHTGF05,2004,10,F,8.04E-05
TGHTGF05,2004,11,F,9.04E-05
TGHTGF05,2004,12,F,9.04E-05
TGHTGF05,2004,13,F,9.04E-05
TGHTGF05,2004,14,F,0.000110542
TGHTGF05,2004,15,F,0.000130655
TGHTGF05,2004,16,F,0.000150775
TGHTGF05,2004,17,F,0.000170904
TGHTGF05,2004,18,F,0.000201098
TGHTGF05,2004,19,F,0.000221252
TGHTGF05,2004,20,F,0.00023136
TGHTGF05,2004,21,F,0.000241475
TGHTGF05,2004,22,F,0.00023147
TGHTGF05,2004,23,F,0.000231523
TGHTGF05,2004,24,F,0.000241646
TGHTGF05,2004,25,F,0.000241704
TGHTGF05,2004,26,F,0.000241762
TGHTGF05,2004,27,F,0.000241821
TGHTGF05,2004,28,F,0.000251958
TGHTGF05,2004,29,F,0.000262102
TGHTGF05,2004,30,F,0.000262171
TGHTGF05,2004,31,F,0.000272326
TGHTGF05,2004,32,F,0.000282489
TGHTGF05,2004,33,F,0.00029266
TGHTGF05,2004,34,F,0.000302841
TGHTGF05,2004,35,F,0.000323128
TGHTGF05,2004,36,F,0.000343434
TGHTGF05,2004,37,F,0.000363761
TGHTGF05,2004,38,F,0.00038411
TGHTGF05,2004,39,F,0.000414594
TGHTGF05,2004,40,F,0.000455231
TGHTGF05,2004,41,F,0.000495921
TGHTGF05,2004,42,F,0.000546797
TGHTGF05,2004,43,F,0.000628147
TGHTGF05,2004,44,F,0.00063868
TGHTGF05,2004,45,F,0.000699953
TGHTGF05,2004,46,F,0.0007512
TGHTGF05,2004,47,F,0.000792401
TGHTGF05,2004,48,F,0.000854032
TGHTGF05,2004,49,F,0.000956519
TGHTGF05,2004,50,F,0.001018548
TGHTGF05,2004,51,F,0.001050174
TGHTGF05,2004,52,F,0.001081898
TGHTGF05,2004,53,F,0.001113722
TGHTGF05,2004,54,F,0.001125193
TGHTGF05,2004,55,F,0.001146942
TGHTGF05,2004,56,F,0.001189268
TGHTGF05,2004,57,F,0.001231742
TGHTGF05,2004,58,F,0.001243538
TGHTGF05,2004,59,F,0.001275956
TGHTGF05,2004,60,F,0.001298193
TGHTGF05,2004,61,F,0.00129988
TGHTGF05,2004,62,F,0.001311902
TGHTGF05,2004,63,F,0.001334313
TGHTGF05,2004,64,F,0.001377525
TGHTGF05,2004,65,F,0.001431283
TGHTGF05,2004,66,F,0.00147488
TGHTGF05,2004,67,F,0.00153947
TGHTGF05,2004,68,F,0.00160435
TGHTGF05,2004,69,F,0.001659102
TGHTGF05,2004,70,F,0.001745474
TGHTGF05,2004,71,F,0.001842758
TGHTGF05,2004,72,F,0.001919587
TGHTGF05,2004,73,F,0.002049396
TGHTGF05,2004,74,F,0.002169449
TGHTGF05,2004,75,F,0.002321924
TGHTGF05,2004,76,F,0.002507167
TGHTGF05,2004,77,F,0.002725576
TGHTGF05,2004,78,F,0.002977615
TGHTGF05,2004,79,F,0.003295824
TGHTGF05,2004,80,F,0.003691972
TGHTGF05,2004,81,F,0.004167517
TGHTGF05,2004,82,F,0.004788972
TGHTGF05,2004,83,F,0.005570668
TGHTGF05,2004,84,F,0.006582748
TGHTGF05,2004,85,F,0.007909952
TGHTGF05,2004,86,F,0.009642818
TGHTGF05,2004,87,F,0.011925233
TGHTGF05,2004,88,F,0.014815233
TGHTGF05,2004,89,F,0.018398926
TGHTGF05,2004,90,F,0.022658487
TGHTGF05,2004,91,F,0.027535989
TGHTGF05,2004,92,F,0.032791118
TGHTGF05,2004,93,F,0.038364732
TGHTGF05,2004,94,F,0.044416244
TGHTGF05,2004,95,F,0.050935148
TGHTGF05,2004,96,F,0.057939539
TGHTGF05,2004,97,F,0.065386579
TGHTGF05,2004,98,F,0.07330519
TGHTGF05,2004,99,F,0.081658538
TGHTGF05,2004,100,F,0.090495273
TGHTGF05,2004,101,F,0.099777559
TGHTGF05,2004,102,F,0.109506047
TGHTGF05,2004,103,F,0.119663821
TGHTGF05,2004,104,F,0.130292469
TGHTGF05,2004,105,F,0.141378589
TGHTGF05,2004,106,F,0.152847112
TGHTGF05,2004,107,F,0.164806209
TGHTGF05,2004,108,F,0.177135318
TGHTGF05,2004,109,F,0.19003137
TGHTGF05,2004,110,F,0.203201652
TGHTGF05,2004,111,F,0.216893498
TGHTGF05,2004,112,F,0.231034483
TGHTGF05,2004,113,F,0.245560538
TGHTGF05,2004,114,F,0.260580124
TGHTGF05,2004,115,F,0.275884244
TGHTGF05,2004,116,F,0.291740675
TGHTGF05,2004,117,F,0.307836991
TGHTGF05,2004,118,F,0.324275362
TGHTGF05,2004,119,F,0.341823056
TGHTGF05,2004,120,F,1
TGHTGF05,2005,0,F,0.00255
TGHTGF05,2005,1,F,0.000822096
TGHTGF05,2005,2,F,0.000371251
TGHTGF05,2005,3,F,0.000210788
TGHTGF05,2005,4,F,0.000140555
TGHTGF05,2005,5,F,0.000110452
TGHTGF05,2005,6,F,0.000100422
TGHTGF05,2005,7,F,8.03E-05
TGHTGF05,2005,8,F,8.04E-05
TGHTGF05,2005,9,F,8.04E-05
TGHTGF05,2005,10,F,8.04E-05
TGHTGF05,2005,11,F,9.04E-05
TGHTGF05,2005,12,F,9.04E-05
TGHTGF05,2005,13,F,0.000100482
TGHTGF05,2005,14,F,0.000110542
TGHTGF05,2005,15,F,0.000120604
TGHTGF05,2005,16,F,0.000150773
TGHTGF05,2005,17,F,0.000170902
TGHTGF05,2005,18,F,0.000201096
TGHTGF05,2005,19,F,0.00022125
TGHTGF05,2005,20,F,0.000231358
TGHTGF05,2005,21,F,0.000241473
TGHTGF05,2005,22,F,0.000231468
TGHTGF05,2005,23,F,0.000231521
TGHTGF05,2005,24,F,0.000241643
TGHTGF05,2005,25,F,0.000241702
TGHTGF05,2005,26,F,0.00024176
TGHTGF05,2005,27,F,0.000241818
TGHTGF05,2005,28,F,0.000251955
TGHTGF05,2005,29,F,0.000252019
TGHTGF05,2005,30,F,0.000262165
TGHTGF05,2005,31,F,0.00027232
TGHTGF05,2005,32,F,0.000282483
TGHTGF05,2005,33,F,0.000292654
TGHTGF05,2005,34,F,0.000302835
TGHTGF05,2005,35,F,0.000323121
TGHTGF05,2005,36,F,0.000343427
TGHTGF05,2005,37,F,0.000363754
TGHTGF05,2005,38,F,0.000384102
TGHTGF05,2005,39,F,0.000414585
TGHTGF05,2005,40,F,0.000455221
TGHTGF05,2005,41,F,0.000485791
TGHTGF05,2005,42,F,0.00054678
TGHTGF05,2005,43,F,0.000628128
TGHTGF05,2005,44,F,0.000628523
TGHTGF05,2005,45,F,0.000699925
TGHTGF05,2005,46,F,0.000730868
TGHTGF05,2005,47,F,0.000792353
TGHTGF05,2005,48,F,0.000843813
TGHTGF05,2005,49,F,0.000946276
TGHTGF05,2005,50,F,0.00100828
TGHTGF05,2005,51,F,0.001029688
TGHTGF05,2005,52,F,0.001071571
TGHTGF05,2005,53,F,0.001103369
TGHTGF05,2005,54,F,0.001104588
TGHTGF05,2005,55,F,0.001126288
TGHTGF05,2005,56,F,0.00116856
TGHTGF05,2005,57,F,0.001210977
TGHTGF05,2005,58,F,0.00122272
TGHTGF05,2005,59,F,0.001255079
TGHTGF05,2005,60,F,0.001266957
TGHTGF05,2005,61,F,0.001278878
TGHTGF05,2005,62,F,0.001290842
TGHTGF05,2005,63,F,0.001302851
TGHTGF05,2005,64,F,0.001356318
TGHTGF05,2005,65,F,0.001399631
TGHTGF05,2005,66,F,0.001443121
TGHTGF05,2005,67,F,0.00150759
TGHTGF05,2005,68,F,0.001561931
TGHTGF05,2005,69,F,0.001626949
TGHTGF05,2005,70,F,0.001713169
TGHTGF05,2005,71,F,0.001789358
TGHTGF05,2005,72,F,0.001876428
TGHTGF05,2005,73,F,0.001995484
TGHTGF05,2005,74,F,0.002115233
TGHTGF05,2005,75,F,0.002267358
TGHTGF05,2005,76,F,0.002441628
TGHTGF05,2005,77,F,0.002648922
TGHTGF05,2005,78,F,0.002900306
TGHTGF05,2005,79,F,0.003207075
TGHTGF05,2005,80,F,0.003591509
TGHTGF05,2005,81,F,0.004065738
TGHTGF05,2005,82,F,0.004653217
TGHTGF05,2005,83,F,0.005432489
TGHTGF05,2005,84,F,0.006419672
