cd_table,cd_trajectoire,dt_trajectoire,scenario,cd_classe_actif,cd_choc_s2_gse,maturite,period,tzc
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,6,42,0.1040609
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,6,43,0.1063362
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,6,44,0.1084947
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,6,45,0.1105789
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,6,46,0.1127044
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,6,47,0.1145676
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,6,48,0.1167365
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,6,49,0.1189226
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,6,50,0.1209233
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,0,0.03091
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,1,0.0310701
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,2,0.0310358
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,3,0.0316306
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,4,0.0327579
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,5,0.0334947
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,6,0.0343265
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,7,0.0351333
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,8,0.0355881
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,9,0.0355231
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,10,0.0351124
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,11,0.0345802
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,12,0.0344643
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,13,0.0345664
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,14,0.0350797
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,15,0.0361636
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,16,0.0379902
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,17,0.0405786
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,18,0.0434582
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,19,0.0466223
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,20,0.049746
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,21,0.0528447
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,22,0.0558986
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,23,0.0589579
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,24,0.0617855
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,25,0.0646204
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,26,0.0673787
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,27,0.0699447
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,28,0.0725333
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,29,0.0751567
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,30,0.0775113
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,31,0.0800225
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,32,0.0824065
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,33,0.084791
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,34,0.0872543
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,35,0.0895506
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,36,0.0918535
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,37,0.0941233
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,38,0.0962778
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,39,0.0984195
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,40,0.1007417
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,41,0.1029445
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,42,0.1051764
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,43,0.1073793
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,44,0.1095523
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,45,0.1116478
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,46,0.1136934
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,47,0.1155761
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,48,0.117747
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,49,0.1199506
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,7,50,0.121862
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,0,0.03086
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,1,0.0311472
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,2,0.0312359
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,3,0.031908
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,4,0.0327505
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,5,0.0335494
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,6,0.0343493
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,7,0.0349434
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,8,0.0351075
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,9,0.0349022
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,10,0.0346116
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,11,0.0343281
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,12,0.0345604
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,13,0.0350782
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,14,0.0359514
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,15,0.0373
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,16,0.039276
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,17,0.0419165
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,18,0.0448611
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,19,0.0479738
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,20,0.0510976
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,21,0.0541409
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,22,0.0571685
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,23,0.0602656
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,24,0.063001
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,25,0.0658949
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,26,0.0685883
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,27,0.0711806
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,28,0.0737539
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,29,0.0763254
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,30,0.0787193
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,31,0.081182
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,32,0.0835566
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,33,0.0859534
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,34,0.0884275
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,35,0.0906712
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,36,0.092986
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,37,0.0952577
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,38,0.0973542
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,39,0.0995625
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,40,0.101761
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,41,0.1040514
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,42,0.1062276
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,43,0.1084387
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,44,0.1106208
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,45,0.1126502
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,46,0.1147022
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,47,0.1165954
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,48,0.1187652
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,49,0.1209024
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,8,50,0.1228972
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,0,0.03088
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,1,0.0312424
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,2,0.0314662
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,3,0.0318585
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,4,0.032766
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,5,0.033552
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,6,0.0341753
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,7,0.0344994
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,8,0.0345232
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,9,0.0344056
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,10,0.0343051
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,11,0.0343529
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,12,0.0349455
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,13,0.0357862
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,14,0.03693
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,15,0.0384647
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,16,0.0405279
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,17,0.0432614
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,18,0.0461918
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,19,0.0493106
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,20,0.0523876
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,21,0.0553978
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,22,0.0584524
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,23,0.0614846
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,24,0.0642616
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,25,0.0670972
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,26,0.0698219
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,27,0.0723993
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,28,0.0749188
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,29,0.0775384
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,30,0.0798751
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,31,0.0823441
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,32,0.0847099
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,33,0.0871179
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,34,0.0895526
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,35,0.0918026
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,36,0.0941263
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,37,0.0963438
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,38,0.0984999
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,39,0.1005901
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,40,0.1028588
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,41,0.1051023
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,42,0.1072912
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,43,0.1095067
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,44,0.1116307
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,45,0.1136668
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,46,0.1157217
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,47,0.1176195
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,48,0.1197169
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,49,0.1219371
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,9,50,0.1238546
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,0,0.03092
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,1,0.0313783
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,2,0.0314055
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,3,0.0318234
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,4,0.0327304
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,5,0.0333705
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,6,0.0337601
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,7,0.0339457
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,8,0.0340349
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,9,0.0340751
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,10,0.03425
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,11,0.0346439
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,12,0.0355251
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,13,0.0366157
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,14,0.0379595
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,15,0.039617
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,16,0.0417948
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,17,0.0445442
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,18,0.0475066
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,19,0.0505874
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,20,0.0536376
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,21,0.0566623
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,22,0.0596535
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,23,0.0627408
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,24,0.0654544
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,25,0.0683184
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,26,0.0710381
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,27,0.0735673
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,28,0.0761206
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,29,0.0787036
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,30,0.0810328
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,31,0.0835075
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,32,0.0858647
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,33,0.0882374
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,34,0.0906866
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,35,0.0929407
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,36,0.095222
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,37,0.0974916
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,38,0.0995422
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,39,0.1016859
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,40,0.1039059
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,41,0.1061636
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,42,0.1083614
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,43,0.1105216
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,44,0.1126523
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,45,0.1146911
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,46,0.1167464
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,47,0.1185825
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,48,0.1207422
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,49,0.1229018
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,10,50,0.1247513
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,0,0.031
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,1,0.0312601
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,2,0.0313543
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,3,0.0317378
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,4,0.0325237
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,5,0.0329612
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,6,0.0332312
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,7,0.0334653
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,8,0.0336883
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,9,0.0339705
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,10,0.0344437
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,11,0.0351215
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,12,0.0362318
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,13,0.0375118
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,14,0.038997
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,15,0.0407954
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,16,0.0430119
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,17,0.0458131
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,18,0.0487647
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,19,0.0518231
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,20,0.0548903
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,21,0.0578482
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,22,0.0608846
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,23,0.0639342
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,24,0.066661
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,25,0.0695222
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,26,0.0722066
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,27,0.0747676
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,28,0.0772776
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,29,0.0798689
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,30,0.0821913
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,31,0.084671
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,32,0.0869784
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,33,0.0893627
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,34,0.0918262
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,35,0.0940382
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,36,0.0963721
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,37,0.0985463
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,38,0.1006446
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,39,0.1027354
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,40,0.1049609
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,41,0.1072307
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,42,0.1093827
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,43,0.1115458
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,44,0.1136804
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,45,0.1157189
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,46,0.1177165
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,47,0.1196104
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,48,0.121705
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,49,0.12381
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,11,50,0.1257194
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,0,0.03085
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,1,0.0311537
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,2,0.0312542
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,3,0.0314917
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,4,0.0321026
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,5,0.0324378
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,6,0.0327576
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,7,0.033106
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,8,0.0335443
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,9,0.0340955
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,10,0.0348173
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,11,0.0357259
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,12,0.0370138
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,13,0.0384311
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,14,0.0400726
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,15,0.0419377
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,16,0.0442204
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,17,0.0470302
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,18,0.0499827
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,19,0.0530572
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,20,0.0560683
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,21,0.0590575
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,22,0.0620559
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,23,0.0651383
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,24,0.0678494
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,25,0.0706809
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,26,0.0734025
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,27,0.0759266
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,28,0.078433
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,29,0.0810339
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,30,0.0833499
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,31,0.0857963
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,CENTRAL,12,32,0.0880963
